Material Code,Material Description,Unit,Quantity,Weight,PO Number,IBD Number
65101728,LAURIC FLAKES 99%,Bags,450,450,4521974048,
65102028,TITANIUM DIOXIDE (TIONA,Bags,200,200,4521974048,
21107047,ACTIVESILK ESSENTIAL,Cans,5,5,4521974048,
68561538,Frag HER Majesty,Drums,540,540,4521974048,
68528152,LUX 175G WRAPPER WHITE,Pallets,180,180,4521974048,
68348189,Stiffener 175 gm,Pallets,180,180,4521974048,
