Material Code,Material Description,Unit,Quantity,Weight,PO Number,IBD Number
65101728,LAURIC FLAKES 99%,Bags,800,800,4522022028,
65102019,TINOPAL CBS X,Bags,21,21,4522022028,
65102028,TITANIUM DIOXIDE (TIONA,Cans,350,350,4522022028,
21107047,ACTIVESILK ESSENTIAL,Drums,10,10,4522022028,
68561538,Frag HER Majesty,Drums,1080,1080,4522022028,
68528158,LUX 110G WRAPPER,Pallets,840,840,4522022028,
68140645,Stiffener 110 gm,Pallets,840,840,4522022028,
68742238,Outer 110 gm,Bundles,7.8,7.8,4522022028,
