Material Code,Material Description,Unit,Quantity,Weight,PO Number,IBD Number
65101756,TALCUM POWDER,Bags,1500,1500,4519122204,
65102490,LIFEBUOY 72GM STIFFENER,Pallet,288,288,4519122204,
65101728,LAURIC FLAKES 99%,Bags,1000,1000,4519122204,
65101728,LAURIC FLAKES 99%,Bags,2500,2500,4519122204,
65101728,LAURIC FLAKES 99%,Bags,325,325,4519122204,
65101728,LAURIC FLAKES 99%,Bags,6175,6175,4519122204,
