Material Code,Material Description,Unit,Quantity,Weight,PO Number,IBD Number
68528156,LUX SC BAR PINK 108X140G WRAPPER,Pallets,710.995,710.995,4522212295,
68528163,LUX SC BAR WHITE 108X140G WRAPPER,Pallets,541.53,541.53,4522212295,
68528163,LUX SC BAR WHITE 108X140G WRAPPER,Pallets,"1,349.45","1,349.45",4522212295,
68528163,LUX SC BAR WHITE 108X140G WRAPPER,Pallets,275.628,275.628,4522212295,
68528163,LUX SC BAR WHITE 108X140G WRAPPER,Pallets,417.541,417.541,4522212295,
