Material Code,Material Description,Unit,Quantity,Weight,PO Number,IBD Number
65101728,LAURIC FLAKES 99%,BAGS,1600,1600,4519980201,
65102019,TINOPAL CBS X,BAGS,25,25,4519980201,
65102028,TITANIUM DIOXIDE (TIONA,BAGS,700,700,4519980201,
21107047,ACTIVESILK ESSENTIAL,BAGS,20,20,4519980201,
65103065,LUX/LIFEBUOY WHITE SELFADHESIVE TAPE,CARTONS,24,24,4519980201,
68561538,FRAG HER MAJESTY TS BL,DRUMS,1800,1800,4519989331,
