Material Code,Material Description,Unit,Quantity,Weight,PO Number,IBD Number
68187210,WRAPPER LB TOTAL ARYA 146G BIG CORE,Pallets,1914.165,1914.165,4520173149,
68528158,LUX SC BAR WHITE108X100G WRAPPER,Pallets,1075.647,1075.647,4520173151,
68528158,LUX SC BAR WHITE108X100G WRAPPER,Pallets,564.101,564.101,4520173151,
