Material Code,Material Description,Unit,Quantity,Weight,PO Number,IBD Number
65102019,TINOPAL CBS X,Cans,20,20,4519584381,
65102028,TITANIUM DIOXIDE (TIONA,Bags,600,600,4519584381,
21107047,ACTIVESILK ESSENTIAL,Cartons,20,20,4519584381,
67044048,FRAG PAREENITI LUXE 169840 IA,Drums,1800,1800,4519584381,
65103065,LUX/LIFEBUOY WHITE SELFADHESIVE TAPE,Cartons,24,24,4519584381,
